item_no,description,qty,location,plant_id
VSIZE22,PUNCHES,3,,1
VSIZE23,"NORGREN 5/2 SOL/AIR SPR VALVE, 24VDC",1,,1
VSIZE24,O RING FOR THE PISTON (MCMASTER CARR - 1173N626),3,,1
W150010001,SEAL - GREASE - FRONT,2,B7C,1
W150010002,OIL SEAL - REAR CASE,4,B7C,1
W150010003,OIL SEAL - GEAR COVER,4,B7C,1
W150010004,BEARINGS - REAR,2,B7C,1
W150010005,BEARING - FRONT,2,B7C,1
W150010006,KEY - GEAR,4,B7C,1
W150010007,WING NUT,3,B7C,1
W150010008,JAM NUT - ROTOR,2,B7C,1
W150010009,SHIM - FRONT BEARING,3,B7C,1
W150010010,SHIM - FRONT BEARING,4,B7C,1
W150010011,SPACER - SEAL,0,B7D,1
W150010012,LOCKWASHER - GEAR,5,B7D,1
W150010013,LOCKNUT - GEAR,4,B7D,1
W150010014,0-RING - COVER,3,B7D,1
W150010015,0-RING - BODY,8,B7D,1
W150010016,O-RING - SHAFT,9,B7D,1
W150010017,SLEEVE S/S,3,B7D,1
W150010018,SEAL FOR THE WATER CIRCULATING PUMPS,2,,1
W150010020,GEAR  (DRIVE SHAFT) & (SHORT SHAFT),2,B7D,1
W300010001,SEAL - GREASE - FRONT,2,B7D,1
W300010002,OIL SEAL - REAR CASE,3,B7D,1
W300010003,OIL SEAL - GEAR COVER,2,B7E,1
W300010004,BEARING - REAR,2,B7E,1
W300010005,BEARING - FRONT,2,B7E,1
W300010006,KEY - GEAR,2,B7E,1
W300010007,WING NUT,5,B7E,1
W300010008,JAM NUT - ROTOR,3,B7E,1
W300010009,SHIM - FRONT BEARING,2,B7E,1
W300010010,SHIM - FRONT BEARING,2,B7E,1
W300010011,SPACER - SEAL,0,B7E,1
W300010012,LOCKWASHER - GEAR,9,B7E,1
W300010013,LOCKNUT - GEAR,6,B7F,1
W300010014,O-RING - COVER,4,B7F,1
W300010015,O-RING - BODY,8,B7F,1
W300010016,O-RING SHAFT,5,B7F,1
W300010017,SLEEVE S/S,2,B7F,1
W300010018,SHIM KIT U-30,2,,1
W300010019,GEAR SPUR (DRIVE AND SHORT SHAFT) UNIVERSAL,5,,1
WAF0010001,SHEAR PIN,6,D8C,1
WAF0010002,DRIVE BELT RINGS,37,D8C,1
WAF0010003,GEAR,1,D8C,1
WAF0010004,GEAR,1,D8C,1
WAF0010005,GEAR,2,D8C,1
WAF0010006,GEAR,1,D8C,1
WAF0010007,GEAR,1,D8C,1
WAND01,,,,1
WASHSTN0020,"S/S SWIVEL 3/8"" MNPT X 3/8"" FNPT",10,,1
WASHSTN018,"3/8"" S/S PLUG - QUICK DISCONNECT",2,G1H,1
WASHSTN019,"3/8""S/S COUPLER - QUICK DISCONNECT",3,G1H,1
WASHSTN034,LID C/W PRESSURE RELEASE VALVE FOR FOAMERS,1,G1H,1
WASHSTN035,RELIEF VALVE - FOAMER,1,G1H,1
WATERSALT,WATER SOFTNER ROCK SALT (56 PER SKID),,,1
WATERSALT,WATER SOFTNER ROCK SALT (56 PER SKID),782,,1
WATT50,WATT SAN50D,9,,1
WB8129,BOILER TREATMENT - 410 KG,,,1
WB8129,BOILER TREATMENT - 410 KG,475,,1
WB9209,BOILER WATER TREAMENT DRUM - 530 KG,,,1
WB9209,BOILER WATER TREAMENT DRUM - 530 KG,584,,1
WC8302,BIOCIDE A,,,1
WC8302,BIOCIDE A,71,,1
WC8304,BIOCIDE B,,,1
WC8304,BIOCIDE B,71,,1
WEL0010001,"1/16"" 2% TUNGSTEN",9,B8F,1
WEL0010002,"3/32"" 2% TUNGSTEN",15,B8F,1
WEL0010002A,"1/8"" 2% TUNGSTEN ELECTRODE",28,,1
WEL0010003,"1/16"" PURE TUNGSTEN",10,B8F,1
WEL0010004,"3/32"" PURE TUNGSTEN",10,B8F,1
WEL0010005,"1/16"" COPPER COLLET",9,B8F,1
WEL0010006,"1/16"" COPPER BODY",4,B8F,1
WEL0010007,3/32 COPPER COLLET,7,B8F,1
WEL0010008,3/32 COPPER BODY,6,B8F,1
